Price,Close,High,Low,Open,Volume
Ticker,0388.HK,0388.HK,0388.HK,0388.HK,0388.HK
Date,,,,,
2020-03-26,198.32931518554688,200.21164427273735,195.5913807809515,200.21164427273735,6661467
2020-03-27,200.72500610351562,203.46294041833283,198.3293086822378,201.9228482864042,6793499
2020-03-30,198.5004119873047,201.0672276595543,195.76247788133833,195.76247788133833,5956231
2020-03-31,200.04049682617188,202.77843083392673,197.64479967357417,202.77843083392673,4822887
2020-04-01,197.6448516845703,202.43624725063972,195.59140390225633,202.43624725063972,5251052
2020-04-02,201.06724548339844,201.06724548339844,196.10473213270802,197.64482428368103,3364568
2020-04-03,202.26512145996094,202.4362529929269,199.01383122165512,199.01383122165512,4059519
2020-04-06,205.68746948242188,205.68746948242188,200.89608855388275,203.63402237811914,4420068
2020-04-07,208.5965576171875,209.1099129217205,206.37197879771185,208.76767605203182,4519948
2020-04-08,207.3987274169922,208.25433274966213,205.6875167516523,206.54312208432225,2749718
2020-04-09,211.6767578125,212.53236316025544,208.25433642147814,209.4521917416367,5242656
2020-04-14,213.38795471191406,213.90132310957733,211.16338878487488,211.5056256796499,3125430
2020-04-15,211.33450317382812,214.92804272195912,209.79441106591472,213.90131900185034,4256171
2020-04-16,209.45217895507812,211.3345079941281,208.08320526004138,210.30778425060092,3539366
2020-04-17,211.33450317382812,214.58580583375633,209.96552951001613,213.90131900185034,3211940
2020-04-20,208.93881225585938,212.19011501640446,208.59657535706552,211.5056281633159,2460706
2020-04-21,207.3987274169922,211.3345171694744,205.0030429299174,211.3345171694744,3520232
2020-04-22,207.56985473632812,207.91209164028456,204.48967037871608,205.34527569410818,2765730
2020-04-23,209.10992431640625,210.6500164249265,207.22759531954833,210.4788979807577,3198414
2020-04-24,209.623291015625,209.623291015625,206.88535676448015,207.0564752072704,2235381
2020-04-27,211.33450317382812,211.50562161792953,209.62329262181333,210.13666100961794,2532890
2020-04-28,216.1259002685547,216.2970187144984,210.99226855723987,212.19011073434643,5517186
2020-04-29,215.61253356933594,217.8371125505849,215.61253356933594,216.46813886127774,3347887
2020-05-04,210.8211212158203,211.33448957058025,208.76767390777968,211.33448957058025,4951916
2020-05-05,216.9815216064453,216.9815216064453,211.50563954262716,213.55910021237204,4326301
2020-05-06,216.81039428710938,218.17936809342572,215.61255199820894,215.61255199820894,4521808
2020-05-07,210.8211212158203,217.15260768402814,207.91206868684617,217.15260768402814,9624132
2020-05-08,207.74095153808594,212.5323329716359,207.22758318015218,212.5323329716359,8393554
2020-05-11,213.90133666992188,215.27031044680996,210.30779682496748,210.47891528320312,6513615
2020-05-12,215.2703094482422,215.9547832780097,212.53236190716643,214.75694102041513,5180274
2020-05-13,217.8370819091797,218.52155560205316,213.38792457250923,214.24352974409987,4837463
2020-05-14,213.55908203125,216.29701630231722,213.21683208767882,216.12589785828183,3363018
2020-05-15,215.9547576904297,216.46812605742988,212.53233672509484,213.73019189626197,2579800
2020-05-18,218.00823974609375,219.03496352652408,215.09917380345638,215.09917380345638,3630823
2020-05-19,226.9065399169922,227.93325062809498,223.14185564327576,223.31298715062724,11463814
2020-05-20,227.41989135742188,229.98670740484653,224.85307530999725,226.56428600828033,6248734
2020-05-21,231.86904907226562,234.9492335441347,230.84231221130827,231.0134437251355,12803812
2020-05-22,221.6017608642578,228.78883977819586,220.40391873043484,228.61773439393556,13517566
2020-05-25,235.2914276123047,235.2914276123047,218.17932378595526,220.74613935990766,14691447
2020-05-26,233.06687927246094,240.25395859414886,233.06687927246094,237.85827419058677,9395396
2020-05-27,233.40911865234375,237.17380291367346,230.50006581395422,235.80482919237193,6831271
2020-05-28,230.67120361328125,233.06688810765993,225.87980851352117,232.55351968429233,10499383
2020-05-29,231.18458557128906,234.7781125232392,226.90655864444068,226.90655864444068,6496883
2020-06-01,241.96514892578125,242.64964877730367,236.31817528896843,238.71385949179813,15034166
2020-06-02,246.41429138183594,246.927659711081,242.30739696987115,243.84747584660846,12036797
2020-06-03,250.17898559570312,251.89019620321272,247.44106429028878,248.98114339264674,11716826
2020-06-04,249.8367919921875,252.7458453068816,247.4411071709115,252.57473988307973,6971498
2020-06-05,251.71910095214844,252.23244326628523,248.2966795992219,249.49452185054562,7169644
2020-06-08,250.52122497558594,255.65485684894634,249.83675117020536,252.40356710688553,8429072
2020-06-09,248.8099822998047,253.2591397946507,248.46774544120083,250.69232418862384,8360605
2020-06-10,253.60142517089844,254.1147936125184,250.69237214972352,251.54797751542225,6524580
2020-06-11,251.8901824951172,256.33934027691555,251.8901824951172,254.62812976253161,9078417
2020-06-12,253.43026733398438,253.43026733398438,246.7565311956138,247.26989953102665,6301599
2020-06-15,245.90097045898438,253.60141854920937,244.8742597135561,251.2057340322072,8343223
2020-06-16,253.08802795410156,253.08802795410156,250.52121214884292,250.86347514501122,5745974
2020-06-17,251.2056884765625,255.82595127062157,250.00784643528766,255.82595127062157,5893851
2020-06-18,253.2591094970703,253.2591094970703,248.29661036348537,252.2323729330894,7694884
2020-06-19,257.02386474609375,257.36610169428985,253.0880745643249,253.25920609392568,12513822
2020-06-22,266.6065673828125,266.948804217302,256.5104110438934,257.02377935112605,12955661
2020-06-23,273.7936706542969,273.7936706542969,261.81519756317135,269.5156445503235,12959881
